OrderID,OrderDate,CustomerID,Product,Quantity,UnitPrice,Region,SalesRep,ProductCategory,TotalAmount,Discount,DiscountAmount,NetAmount,Cost,Profit,OrderMonth,OrderYear,OrderQuarter
ORD-002393,2023-02-10,Customer_0069,Desktop Elite,1,199.99,Middle East & Africa,Emma Brown,Desktops,199.99,0.05,9.999500000000001,189.9905,119.01725872933056,70.97324127066943,2023-02,2023,2023Q1
ORD-002394,2023-03-09,Customer_0393,Desktop Elite,1,599.99,Asia Pacific,Emma Brown,Desktops,599.99,0.05,29.9995,569.9905,401.7599071947024,168.2305928052976,2023-03,2023,2023Q1
ORD-002395,2025-09-14,Customer_0085,RAM 32GB,12,199.99,Europe,Carol White,Components,2399.88,0.15,359.982,2039.8980000000001,1379.943238869575,659.9547611304251,2025-09,2025,2025Q3
ORD-002396,2024-05-28,Customer_0267,Desktop Elite,15,249.99,North America,David Kim,Desktops,3749.8500000000004,0.15,562.4775000000001,3187.3725000000004,2796.2280075662984,391.144492433702,2024-05,2024,2024Q2
ORD-002397,2024-11-25,Customer_0069,Keyboard Wireless,5,999.99,Europe,Carol White,Peripherals,4999.95,0.1,499.995,4499.955,3204.543413139058,1295.411586860942,2024-11,2024,2024Q4
ORD-002398,2025-11-05,Customer_0099,"Monitor 24""",6,499.99,North America,Bob Martinez,Monitors,2999.94,0.1,299.994,2699.946,2143.2599383991997,556.6860616008003,2025-11,2025,2025Q4
ORD-002399,2024-04-21,Customer_0347,Webcam HD,16,199.99,Latin America,David Kim,Peripherals,3199.84,0.15,479.976,2719.864,2251.822018085249,468.041981914751,2024-04,2024,2024Q2
ORD-002400,2025-12-21,Customer_0497,Motherboard Z790,12,249.99,Europe,Emma Brown,Components,2999.88,0.15,449.982,2549.898,2078.132699654276,471.765300345724,2025-12,2025,2025Q4
ORD-002401,2025-05-30,Customer_0450,Graphics Card RTX,12,599.99,North America,Alice Chen,Components,7199.88,0.15,1079.982,6119.898,5151.319557777729,968.5784422222714,2025-05,2025,2025Q2
ORD-002402,2024-03-07,Customer_0216,SSD 1TB,3,249.99,Europe,Bob Martinez,Components,749.97,0.05,37.4985,712.4715,427.552438517304,284.919061482696,2024-03,2024,2024Q1
ORD-002403,2023-09-25,Customer_0415,Graphics Card RTX,2,799.99,North America,Alice Chen,Components,1599.98,0.05,79.99900000000001,1519.981,1097.105389202238,422.87561079776196,2023-09,2023,2023Q3
ORD-002404,2025-11-24,Customer_0161,SSD 1TB,7,249.99,Europe,Carol White,Components,1749.93,0.1,174.99300000000002,1574.9370000000001,1055.4973107645296,519.4396892354705,2025-11,2025,2025Q4
ORD-002405,2025-02-17,Customer_0423,SSD 1TB,2,249.99,North America,Carol White,Components,499.98,0.05,24.999000000000002,474.981,353.57302292000276,121.40797707999724,2025-02,2025,2025Q1
ORD-002406,2024-05-08,Customer_0094,"Monitor 27""",7,299.99,Europe,Carol White,Monitors,2099.9300000000003,0.1,209.99300000000005,1889.9370000000004,1556.8329829734757,333.1040170265246,2024-05,2024,2024Q2
ORD-002407,2024-10-22,Customer_0174,Laptop Pro,11,99.99,Europe,Emma Brown,Laptops,1099.8899999999999,0.15,164.98349999999996,934.9064999999999,803.2473637957364,131.65913620426352,2024-10,2024,2024Q4
ORD-002408,2025-10-09,Customer_0165,Headset Pro,11,499.99,Europe,Carol White,Peripherals,5499.89,0.15,824.9835,4674.9065,3151.3844157721387,1523.5220842278613,2025-10,2025,2025Q4
ORD-002409,2025-11-24,Customer_0115,Laptop Pro,14,799.99,Asia Pacific,Alice Chen,Laptops,11199.86,0.15,1679.979,9519.881000000001,6987.71007483934,2532.1709251606608,2025-11,2025,2025Q4
ORD-002410,2025-09-03,Customer_0220,Keyboard Wireless,3,799.99,North America,Bob Martinez,Peripherals,2399.9700000000003,0.05,119.99850000000002,2279.9715,1494.856237518305,785.115262481695,2025-09,2025,2025Q3
ORD-002411,2024-04-26,Customer_0444,Laptop Pro,14,99.99,Europe,Emma Brown,Laptops,1399.86,0.15,209.97899999999998,1189.8809999999999,804.1625302852106,385.7184697147893,2024-04,2024,2024Q2
ORD-002412,2024-12-28,Customer_0031,Desktop Elite,11,399.99,Europe,Bob Martinez,Desktops,4399.89,0.15,659.9835,3739.9065,2506.288268172035,1233.6182318279652,2024-12,2024,2024Q4
ORD-002413,2024-04-24,Customer_0011,Motherboard Z790,4,199.99,Europe,Carol White,Components,799.96,0.05,39.998000000000005,759.962,501.5573424739893,258.4046575260107,2024-04,2024,2024Q2
ORD-002414,2025-12-24,Customer_0343,Docking Station,17,249.99,Middle East & Africa,David Kim,Peripherals,4249.83,0.15,637.4744999999999,3612.3555,3180.6335874893175,431.7219125106826,2025-12,2025,2025Q4
ORD-002415,2025-10-28,Customer_0377,"Monitor 27""",16,599.99,North America,Emma Brown,Monitors,9599.84,0.15,1439.9759999999999,8159.8640000000005,6372.263683882414,1787.6003161175868,2025-10,2025,2025Q4
ORD-002416,2023-12-09,Customer_0130,Motherboard Z790,3,249.99,Asia Pacific,Carol White,Components,749.97,0.05,37.4985,712.4715,505.7470136008668,206.72448639913318,2023-12,2023,2023Q4
ORD-002417,2023-11-28,Customer_0488,Docking Station,10,599.99,Europe,Emma Brown,Peripherals,5999.9,0.15,899.9849999999999,5099.915,3865.1582716442185,1234.7567283557814,2023-11,2023,2023Q4
ORD-002418,2024-03-13,Customer_0105,Mouse Ergonomic,15,249.99,Europe,David Kim,Peripherals,3749.8500000000004,0.15,562.4775000000001,3187.3725000000004,2559.1455443114482,628.2269556885522,2024-03,2024,2024Q1
ORD-002419,2023-06-23,Customer_0027,CPU i9,8,,,Alice Chen,Components,6399.92,0.1,639.9920000000001,5759.928,4744.468156760013,1015.4598432399871,2023-06,2023,2023Q2
ORD-002420,2024-07-12,Customer_0227,Docking Station,18,399.99,North America,Alice Chen,Peripherals,7199.82,0.15,1079.973,6119.847,4807.604860078394,1312.2421399216055,2024-07,2024,2024Q3
ORD-002421,2024-06-10,Customer_0002,Webcam HD,3,99.99,Asia Pacific,Alice Chen,Peripherals,299.96999999999997,0.05,14.9985,284.9715,168.88541735251326,116.08608264748673,2024-06,2024,2024Q2
ORD-002422,2024-10-20,Customer_0359,RAM 32GB,7,999.99,North America,David Kim,Components,6999.93,0.1,699.993,6299.937,4540.00139636751,1759.9356036324898,2024-10,2024,2024Q4
ORD-002423,2023-01-26,Customer_0101,Headset Pro,10,149.99,Europe,Bob Martinez,Peripherals,1499.9,0.15,224.985,1274.915,1122.7505269501205,152.16447304987946,2023-01,2023,2023Q1
ORD-002424,2025-03-30,Customer_0021,Keyboard Wireless,9,499.99,Asia Pacific,David Kim,Peripherals,4499.91,0.1,449.991,4049.919,2823.6059752858664,1226.3130247141335,2025-03,2025,2025Q1
ORD-002425,2024-08-27,Customer_0058,Motherboard Z790,14,999.99,North America,David Kim,Components,13999.86,0.15,2099.979,11899.881000000001,9362.77383552588,2537.1071644741205,2024-08,2024,2024Q3
ORD-002426,2024-02-10,Customer_0389,SSD 1TB,14,499.99,Asia Pacific,Carol White,Components,6999.860000000001,0.15,1049.979,5949.881,3999.211482970968,1950.6695170290322,2024-02,2024,2024Q1
ORD-002427,2023-08-20,Customer_0180,Headset Pro,11,199.99,North America,Alice Chen,Peripherals,2199.8900000000003,0.15,329.98350000000005,1869.9065000000003,1272.0558134731175,597.8506865268828,2023-08,2023,2023Q3
ORD-002428,2024-06-16,Customer_0429,Webcam HD,1,,Asia Pacific,Emma Brown,Peripherals,99.99,0.05,4.9995,94.9905,72.48637970017295,22.50412029982705,2024-06,2024,2024Q2
ORD-002429,2024-05-19,Customer_0341,Headset Pro,4,599.99,Europe,Bob Martinez,Peripherals,2399.96,0.05,119.998,2279.962,1464.1410188037476,815.8209811962524,2024-05,2024,2024Q2
ORD-002430,2023-06-28,Customer_0349,Docking Station,6,999.99,Asia Pacific,Emma Brown,Peripherals,5999.9400000000005,0.1,599.994,5399.946000000001,3666.5048626102316,1733.4411373897692,2023-06,2023,2023Q2
ORD-002431,2023-05-12,Customer_0020,"Monitor 24""",5,999.99,Latin America,Carol White,Monitors,4999.95,0.1,499.995,4499.955,3137.181623872368,1362.7733761276318,2023-05,2023,2023Q2
ORD-002432,2023-12-14,Customer_0255,Headset Pro,3,499.99,Europe,Carol White,Peripherals,1499.97,0.05,74.9985,1424.9715,1114.9213029993193,310.0501970006808,2023-12,2023,2023Q4
ORD-002433,2024-06-23,Customer_0317,Motherboard Z790,2,999.99,North America,Bob Martinez,Components,1999.98,0.05,99.99900000000001,1899.981,1133.7448608527666,766.2361391472334,2024-06,2024,2024Q2
ORD-002434,2025-02-10,Customer_0038,Mouse Ergonomic,3,599.99,Latin America,Emma Brown,Peripherals,1799.97,0.05,89.9985,1709.9715,1284.7336643338654,425.23783566613474,2025-02,2025,2025Q1
ORD-002435,2023-03-17,Customer_0148,"Monitor 27""",9,99.99,North America,Bob Martinez,Monitors,899.91,0.1,89.991,809.919,556.4247697221012,253.49423027789874,2023-03,2023,2023Q1
ORD-002436,2024-08-01,Customer_0498,"Monitor 27""",19,199.99,Europe,Bob Martinez,Monitors,3799.8100000000004,0.15,569.9715,3229.8385000000003,2735.458919963974,494.37958003602625,2024-08,2024,2024Q3
ORD-002437,2025-05-03,Customer_0025,Laptop Pro,19,149.99,Latin America,Alice Chen,Laptops,2849.8100000000004,0.15,427.47150000000005,2422.3385000000003,2132.658533502908,289.6799664970922,2025-05,2025,2025Q2
ORD-002438,2023-07-13,Customer_0386,Laptop Air,17,99.99,Asia Pacific,Emma Brown,Laptops,1699.83,0.15,254.97449999999998,1444.8555,1053.441564780047,391.4139352199529,2023-07,2023,2023Q3
ORD-002439,2023-12-13,Customer_0121,Docking Station,18,299.99,North America,Alice Chen,Peripherals,5399.82,0.15,809.973,4589.847,3109.6012186801604,1480.2457813198394,2023-12,2023,2023Q4
ORD-002440,2025-08-08,Customer_0416,Desktop Elite,11,199.99,North America,Alice Chen,Desktops,2199.8900000000003,0.15,329.98350000000005,1869.9065000000003,1273.461542851533,596.4449571484672,2025-08,2025,2025Q3
ORD-002441,2023-08-02,Customer_0026,CPU i9,12,999.99,North America,Alice Chen,Components,11999.880000000001,0.15,1799.9820000000002,10199.898000000001,8420.893928496664,1779.0040715033374,2023-08,2023,2023Q3
ORD-002442,2024-07-26,Customer_0454,CPU i9,3,599.99,Europe,David Kim,Components,1799.97,0.05,89.9985,1709.9715,1042.154389312415,667.817110687585,2024-07,2024,2024Q3
ORD-002443,2025-02-18,Customer_0169,Webcam HD,18,399.99,North America,Carol White,Peripherals,7199.82,0.15,1079.973,6119.847,4334.89868351341,1784.9483164865896,2025-02,2025,2025Q1
ORD-002444,2023-09-19,Customer_0323,Keyboard Wireless,6,999.99,Asia Pacific,Carol White,Peripherals,5999.9400000000005,0.1,599.994,5399.946000000001,3545.2425596143726,1854.7034403856283,2023-09,2023,2023Q3
ORD-002445,2024-12-30,Customer_0225,RAM 32GB,7,799.99,Europe,David Kim,Components,5599.93,0.1,559.993,5039.937,3478.3165122148043,1561.6204877851956,2024-12,2024,2024Q4
ORD-002446,2023-10-10,Customer_0001,Docking Station,1,799.99,Latin America,Bob Martinez,Peripherals,799.99,0.05,39.999500000000005,759.9905,451.89300329079975,308.09749670920024,2023-10,2023,2023Q4
ORD-002447,2023-12-28,Customer_0307,SSD 1TB,6,399.99,Asia Pacific,Emma Brown,Components,2399.94,0.1,239.99400000000003,2159.946,1731.193110645695,428.7528893543049,2023-12,2023,2023Q4
ORD-002448,2024-03-16,Customer_0261,Graphics Card RTX,18,149.99,Latin America,Emma Brown,Components,2699.82,0.15,404.973,2294.847,1949.3490431053117,345.4979568946885,2024-03,2024,2024Q1
ORD-002449,2023-04-03,Customer_0013,Motherboard Z790,13,799.99,North America,Emma Brown,Components,10399.87,0.15,1559.9805000000001,8839.889500000001,6578.818192588635,2261.0713074113664,2023-04,2023,2023Q2
ORD-002450,2025-01-22,Customer_0403,CPU i9,19,149.99,Europe,Alice Chen,Components,2849.8100000000004,0.15,427.47150000000005,2422.3385000000003,1916.2621550157583,506.07634498424204,2025-01,2025,2025Q1
ORD-002451,2025-05-16,Customer_0396,"Monitor 27""",7,199.99,North America,Emma Brown,Monitors,1399.93,0.1,139.99300000000002,1259.9370000000001,949.6989525312127,310.2380474687874,2025-05,2025,2025Q2
ORD-002452,2023-05-22,Customer_0048,Graphics Card RTX,19,399.99,North America,Emma Brown,Components,7599.81,0.15,1139.9715,6459.8385,5318.739363517429,1141.0991364825704,2023-05,2023,2023Q2
ORD-002453,2025-01-18,Customer_0409,Laptop Pro,9,149.99,Europe,Emma Brown,Laptops,1349.91,0.1,134.991,1214.919,883.0274512153181,331.89154878468196,2025-01,2025,2025Q1
ORD-002454,2024-10-14,Customer_0313,RAM 32GB,3,299.99,Asia Pacific,Carol White,Components,899.97,0.05,44.99850000000001,854.9715,586.840926163231,268.13057383676903,2024-10,2024,2024Q4
ORD-002455,2024-12-01,Customer_0371,SSD 1TB,12,149.99,North America,David Kim,Components,1799.88,0.15,269.982,1529.8980000000001,1217.1882085475,312.7097914525002,2024-12,2024,2024Q4
ORD-002456,2025-09-24,Customer_0291,RAM 32GB,18,249.99,North America,Bob Martinez,Components,4499.82,0.15,674.973,3824.8469999999998,3107.619246360646,717.227753639354,2025-09,2025,2025Q3
ORD-002457,2023-02-18,Customer_0332,Headset Pro,8,199.99,North America,David Kim,Peripherals,1599.92,0.1,159.99200000000002,1439.928,990.8913736033282,449.03662639667186,2023-02,2023,2023Q1
ORD-002458,2025-05-30,Customer_0094,Desktop Elite,9,299.99,Asia Pacific,Emma Brown,Desktops,2699.91,0.1,269.991,2429.919,1663.3446088966414,766.5743911033585,2025-05,2025,2025Q2
ORD-002459,2024-07-08,Customer_0261,Desktop Elite,13,399.99,Latin America,Bob Martinez,Desktops,5199.87,0.15,779.9805,4419.8895,3140.4286275812387,1279.4608724187615,2024-07,2024,2024Q3
ORD-002460,2024-02-08,Customer_0482,Laptop Air,8,499.99,North America,Bob Martinez,Laptops,3999.92,0.1,399.992,3599.928,2639.024462705314,960.903537294686,2024-02,2024,2024Q1
ORD-002461,2025-06-10,Customer_0278,"Monitor 24""",10,999.99,Europe,David Kim,Monitors,9999.9,0.15,1499.985,8499.914999999999,6220.249175997754,2279.6658240022452,2025-06,2025,2025Q2
ORD-002462,2025-05-14,Customer_0359,RAM 32GB,17,599.99,Latin America,David Kim,Components,10199.83,0.15,1529.9745,8669.8555,6712.127195472467,1957.7283045275326,2025-05,2025,2025Q2
ORD-002463,2024-08-24,Customer_0205,Laptop Air,7,799.99,North America,David Kim,Laptops,5599.93,0.1,559.993,5039.937,3534.6587539394313,1505.2782460605686,2024-08,2024,2024Q3
ORD-002464,2023-12-07,Customer_0185,Graphics Card RTX,17,249.99,Asia Pacific,David Kim,Components,4249.83,0.15,637.4744999999999,3612.3555,3048.602106207555,563.753393792445,2023-12,2023,2023Q4
ORD-002465,2024-12-04,Customer_0175,Headset Pro,18,249.99,North America,Alice Chen,Peripherals,4499.82,0.15,674.973,3824.8469999999998,2540.715583082284,1284.1314169177158,2024-12,2024,2024Q4
ORD-002466,2023-11-14,Customer_0438,RAM 32GB,2,499.99,Europe,Carol White,Components,999.98,0.05,49.999,949.981,664.4288298785606,285.5521701214394,2023-11,2023,2023Q4
ORD-002467,2024-09-09,Customer_0387,Docking Station,3,999.99,Europe,Carol White,Peripherals,2999.9700000000003,0.05,149.9985,2849.9715,1995.3542966098153,854.6172033901848,2024-09,2024,2024Q3
ORD-002468,2024-01-17,Customer_0380,Mouse Ergonomic,19,999.99,Asia Pacific,Emma Brown,Peripherals,18999.81,0.15,2849.9715,16149.838500000002,11908.00669878926,4241.831801210741,2024-01,2024,2024Q1
ORD-002469,2023-08-21,Customer_0309,Webcam HD,1,799.99,North America,Alice Chen,Peripherals,799.99,0.05,39.999500000000005,759.9905,507.35700108831384,252.63349891168616,2023-08,2023,2023Q3
ORD-002470,2025-03-27,Customer_0468,Desktop Elite,10,149.99,North America,Bob Martinez,Desktops,1499.9,0.15,224.985,1274.915,1064.9684056376611,209.94659436233883,2025-03,2025,2025Q1
ORD-002471,2024-07-06,Customer_0415,Keyboard Wireless,14,399.99,North America,David Kim,Peripherals,5599.860000000001,0.15,839.979,4759.881,3394.269696627688,1365.6113033723122,2024-07,2024,2024Q3
ORD-002472,2025-05-05,Customer_0069,Motherboard Z790,13,999.99,Europe,Emma Brown,Components,12999.87,0.15,1949.9805000000001,11049.889500000001,9415.555701209449,1634.3337987905525,2025-05,2025,2025Q2
ORD-002473,2025-03-29,Customer_0472,Docking Station,9,999.99,Latin America,Bob Martinez,Peripherals,8999.91,0.1,899.991,8099.919,6563.352313262973,1536.5666867370264,2025-03,2025,2025Q1
ORD-002474,2023-07-02,Customer_0104,Keyboard Wireless,6,599.99,Asia Pacific,Carol White,Peripherals,3599.94,0.1,359.994,3239.946,2448.405091737928,791.5409082620718,2023-07,2023,2023Q3
ORD-002475,2025-11-30,Customer_0246,Graphics Card RTX,6,299.99,North America,Bob Martinez,Components,1799.94,0.1,179.99400000000003,1619.946,1268.1865026423511,351.7594973576488,2025-11,2025,2025Q4
ORD-002476,2024-02-01,Customer_0161,Laptop Pro,19,299.99,Latin America,David Kim,Laptops,5699.81,0.15,854.9715,4844.838500000001,3833.6323903180396,1011.2061096819612,2024-02,2024,2024Q1
ORD-002477,2025-02-17,Customer_0200,Keyboard Wireless,10,599.99,North America,David Kim,Peripherals,5999.9,0.15,899.9849999999999,5099.915,3930.245431313635,1169.669568686365,2025-02,2025,2025Q1
ORD-002478,2025-06-25,Customer_0216,Graphics Card RTX,3,99.99,Europe,Carol White,Components,299.96999999999997,0.05,14.9985,284.9715,222.97836518848823,61.993134811511766,2025-06,2025,2025Q2
ORD-002479,2023-05-07,Customer_0434,CPU i9,18,399.99,Asia Pacific,David Kim,Components,7199.82,0.15,1079.973,6119.847,4366.913972908836,1752.9330270911641,2023-05,2023,2023Q2
ORD-002480,2023-01-01,Customer_0212,Desktop Elite,19,999.99,North America,Alice Chen,Desktops,18999.81,0.15,2849.9715,16149.838500000002,11035.663239507856,5114.175260492146,2023-01,2023,2023Q1
ORD-002481,2023-01-19,Customer_0016,SSD 1TB,5,799.99,North America,Emma Brown,Components,3999.95,0.1,399.995,3599.955,2429.957915660381,1169.997084339619,2023-01,2023,2023Q1
ORD-002482,2024-08-06,Customer_0498,Desktop Elite,11,399.99,North America,Carol White,Desktops,4399.89,0.15,659.9835,3739.9065,2960.7965136105277,779.1099863894724,2024-08,2024,2024Q3
ORD-002483,2024-03-31,Customer_0372,Desktop Elite,10,499.99,Asia Pacific,Carol White,Desktops,4999.9,0.15,749.9849999999999,4249.915,2935.1247344323815,1314.7902655676185,2024-03,2024,2024Q1
ORD-002484,2025-08-14,Customer_0332,Docking Station,17,249.99,Europe,Bob Martinez,Peripherals,4249.83,0.15,637.4744999999999,3612.3555,3109.867537064897,502.48796293510304,2025-08,2025,2025Q3
ORD-002485,2024-03-20,Customer_0205,SSD 1TB,4,999.99,Europe,Carol White,Components,3999.96,0.05,199.99800000000002,3799.962,2528.794232337109,1271.167767662891,2024-03,2024,2024Q1
ORD-002486,2024-08-24,Customer_0365,Motherboard Z790,18,99.99,Asia Pacific,Emma Brown,Components,1799.82,0.15,269.97299999999996,1529.847,1295.8570375214451,233.98996247855484,2024-08,2024,2024Q3
ORD-002487,2023-04-13,Customer_0490,SSD 1TB,18,799.99,Asia Pacific,Alice Chen,Components,14399.82,0.15,2159.973,12239.847,8637.69327572739,3602.15372427261,2023-04,2023,2023Q2
ORD-002488,2025-09-14,Customer_0039,Motherboard Z790,1,399.99,Asia Pacific,Bob Martinez,Components,399.99,0.05,19.9995,379.9905,245.04734206990966,134.94315793009034,2025-09,2025,2025Q3
ORD-002489,2024-06-03,Customer_0089,Docking Station,14,199.99,Europe,Emma Brown,Peripherals,2799.86,0.15,419.979,2379.8810000000003,1573.0864441614774,806.7945558385229,2024-06,2024,2024Q2
ORD-002490,2025-05-08,Customer_0430,SSD 1TB,8,249.99,North America,Carol White,Components,1999.92,0.1,199.99200000000002,1799.928,1203.0589525911546,596.8690474088455,2025-05,2025,2025Q2
ORD-002491,2023-06-23,Customer_0256,Webcam HD,2,999.99,North America,David Kim,Peripherals,1999.98,0.05,99.99900000000001,1899.981,1296.1125663300447,603.8684336699553,2023-06,2023,2023Q2
ORD-002492,2025-10-01,Customer_0480,Graphics Card RTX,19,399.99,Asia Pacific,David Kim,Components,7599.81,0.15,1139.9715,6459.8385,5617.987661736455,841.8508382635446,2025-10,2025,2025Q4
ORD-002493,2024-03-06,Customer_0254,"Monitor 27""",15,399.99,Asia Pacific,Emma Brown,Monitors,5999.85,0.15,899.9775000000001,5099.8725,3766.589401580582,1333.2830984194184,2024-03,2024,2024Q1
ORD-002494,2024-12-27,Customer_0216,"Monitor 24""",2,799.99,Middle East & Africa,Alice Chen,Monitors,1599.98,0.05,79.99900000000001,1519.981,1084.7044824591526,435.2765175408474,2024-12,2024,2024Q4
ORD-002495,2025-04-29,Customer_0368,Graphics Card RTX,4,249.99,North America,David Kim,Components,999.96,0.05,49.998000000000005,949.962,635.516601812818,314.44539818718204,2025-04,2025,2025Q2
ORD-002496,2025-09-16,Customer_0303,Headset Pro,1,299.99,North America,Emma Brown,Peripherals,299.99,0.05,14.999500000000001,284.9905,167.80191746237494,117.18858253762505,2025-09,2025,2025Q3
ORD-002497,2024-09-30,Customer_0172,Headset Pro,19,299.99,North America,Bob Martinez,Peripherals,5699.81,0.15,854.9715,4844.838500000001,3708.9035592824575,1135.9349407175432,2024-09,2024,2024Q3
ORD-002498,2024-02-24,Customer_0137,Laptop Pro,10,199.99,North America,Carol White,Laptops,1999.9,0.15,299.985,1699.915,1126.3091404086342,573.6058595913657,2024-02,2024,2024Q1
ORD-002499,2024-08-16,Customer_0488,Laptop Air,1,149.99,Europe,Alice Chen,Laptops,149.99,0.05,7.499500000000001,142.4905,109.00373033807689,33.486769661923105,2024-08,2024,2024Q3
ORD-002500,2024-04-29,Customer_0498,Webcam HD,15,599.99,Middle East & Africa,Alice Chen,Peripherals,8999.85,0.15,1349.9775,7649.8725,6305.361440402787,1344.5110595972137,2024-04,2024,2024Q2
ORD-002501,2024-02-16,Customer_0471,"Monitor 27""",4,999.99,Europe,Bob Martinez,Monitors,3999.96,0.05,199.99800000000002,3799.962,2502.896147790123,1297.065852209877,2024-02,2024,2024Q1
ORD-002502,2025-07-24,Customer_0384,Mouse Ergonomic,7,799.99,Europe,Alice Chen,Peripherals,5599.93,0.1,559.993,5039.937,3796.997443072918,1242.9395569270819,2025-07,2025,2025Q3
ORD-002503,2023-11-28,Customer_0178,Laptop Pro,7,999.99,Asia Pacific,Emma Brown,Laptops,6999.93,0.1,699.993,6299.937,4006.7993490444915,2293.1376509555084,2023-11,2023,2023Q4
ORD-002504,2024-10-16,Customer_0077,RAM 32GB,18,799.99,North America,Alice Chen,Components,14399.82,0.15,2159.973,12239.847,9943.234070472903,2296.6129295270966,2024-10,2024,2024Q4
ORD-002505,2023-02-10,Customer_0188,Docking Station,13,299.99,Asia Pacific,Alice Chen,Peripherals,3899.87,0.15,584.9805,3314.8894999999998,2786.6383879707123,528.2511120292875,2023-02,2023,2023Q1
ORD-002506,2025-08-16,Customer_0480,RAM 32GB,10,799.99,Europe,Alice Chen,Components,7999.9,0.15,1199.985,6799.915,5714.7216027482045,1085.1933972517954,2025-08,2025,2025Q3
ORD-002507,2023-04-15,Customer_0498,"Monitor 27""",8,249.99,North America,Emma Brown,Monitors,1999.92,0.1,199.99200000000002,1799.928,1213.6624706354994,586.2655293645007,2023-04,2023,2023Q2
ORD-002508,2023-07-21,Customer_0015,SSD 1TB,10,149.99,Europe,Carol White,Components,1499.9,0.15,224.985,1274.915,904.0635836591425,370.85141634085744,2023-07,2023,2023Q3
ORD-002509,2024-03-25,Customer_0292,RAM 32GB,14,199.99,Europe,David Kim,Components,2799.86,0.15,419.979,2379.8810000000003,1831.8911060902387,547.9898939097616,2024-03,2024,2024Q1
ORD-002510,2025-06-28,Customer_0497,Desktop Elite,14,99.99,North America,Alice Chen,Desktops,1399.86,0.15,209.97899999999998,1189.8809999999999,1040.8721077198236,149.00889228017627,2025-06,2025,2025Q2
ORD-002511,2023-07-29,Customer_0319,Docking Station,11,299.99,North America,Bob Martinez,Peripherals,3299.8900000000003,0.15,494.98350000000005,2804.9065,2422.464413714509,382.44208628549086,2023-07,2023,2023Q3
ORD-002512,2024-07-16,Customer_0325,RAM 32GB,6,99.99,Europe,Bob Martinez,Components,599.9399999999999,0.1,59.994,539.9459999999999,373.1193021489367,166.82669785106322,2024-07,2024,2024Q3
ORD-002513,2024-12-13,Customer_0214,RAM 32GB,1,99.99,North America,Emma Brown,Components,99.99,0.05,4.9995,94.9905,70.58953046464852,24.40096953535148,2024-12,2024,2024Q4
ORD-002514,2025-02-09,Customer_0208,CPU i9,19,499.99,North America,Carol White,Components,9499.81,0.15,1424.9714999999999,8074.8385,6975.364241698733,1099.4742583012667,2025-02,2025,2025Q1
ORD-002515,2024-03-29,Customer_0169,Laptop Air,7,149.99,Europe,Alice Chen,Laptops,1049.93,0.1,104.99300000000001,944.937,632.252404830177,312.68459516982296,2024-03,2024,2024Q1
ORD-002516,2024-10-28,Customer_0330,Laptop Air,18,599.99,Europe,Emma Brown,Laptops,10799.82,0.15,1619.973,9179.847,7733.309712498964,1446.5372875010362,2024-10,2024,2024Q4
ORD-002517,2024-09-20,Customer_0280,Headset Pro,3,399.99,Asia Pacific,David Kim,Peripherals,1199.97,0.05,59.99850000000001,1139.9715,724.276843084441,415.6946569155591,2024-09,2024,2024Q3
ORD-002518,2024-01-22,Customer_0466,Graphics Card RTX,11,249.99,Middle East & Africa,Carol White,Components,2749.8900000000003,0.15,412.48350000000005,2337.4065,1701.2371170311965,636.1693829688036,2024-01,2024,2024Q1
ORD-002519,2023-10-23,Customer_0305,"Monitor 24""",5,799.99,Asia Pacific,Carol White,Monitors,3999.95,0.1,399.995,3599.955,2359.0270644736947,1240.9279355263052,2023-10,2023,2023Q4
ORD-002520,2023-09-15,Customer_0146,"Monitor 24""",19,999.99,Europe,Emma Brown,Monitors,18999.81,0.15,2849.9715,16149.838500000002,12376.779467443946,3773.059032556055,2023-09,2023,2023Q3
ORD-002521,2023-09-25,Customer_0263,Mouse Ergonomic,2,599.99,Asia Pacific,Bob Martinez,Peripherals,1199.98,0.05,59.999,1139.981,862.3802413791209,277.6007586208791,2023-09,2023,2023Q3
ORD-002522,2024-02-23,Customer_0004,Docking Station,4,999.99,Europe,Carol White,Peripherals,3999.96,0.05,199.99800000000002,3799.962,2622.4154855313104,1177.5465144686896,2024-02,2024,2024Q1
ORD-002523,2023-08-23,Customer_0090,Docking Station,10,199.99,North America,Bob Martinez,Peripherals,1999.9,0.15,299.985,1699.915,1149.3185350770455,550.5964649229545,2023-08,2023,2023Q3
ORD-002524,2025-09-12,Customer_0453,Graphics Card RTX,2,199.99,North America,Carol White,Components,399.98,0.05,19.999000000000002,379.981,240.13006747444473,139.85093252555527,2025-09,2025,2025Q3
ORD-002525,2024-07-27,Customer_0060,Laptop Air,8,249.99,Asia Pacific,Carol White,Laptops,1999.92,0.1,199.99200000000002,1799.928,1325.0917411226592,474.8362588773409,2024-07,2024,2024Q3
ORD-002526,2023-02-18,Customer_0311,Desktop Elite,1,799.99,Asia Pacific,Carol White,Desktops,799.99,0.05,39.999500000000005,759.9905,533.3033265163785,226.68717348362145,2023-02,2023,2023Q1
ORD-002527,2023-08-11,Customer_0016,Desktop Elite,6,799.99,Middle East & Africa,David Kim,Desktops,4799.9400000000005,0.1,479.9940000000001,4319.946000000001,3193.789744532233,1126.156255467768,2023-08,2023,2023Q3
